Source,website,Monday,Elections,Military,Thursday,Religion,Friday,Saturday,TRUE,History,Tuesday,Wednesday,Sunday,page_url,Health Care,FALSE
fbcdn-sphotos-h-a.akamaihd.net,web.archive.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,message.snopes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,issues.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,fbcdn-sphotos-h-a.akamaihd.net,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,democrats.energycommerce.house.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-h-a.akamaihd.net,content.time.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,www.washingtonpost.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,www.politifact.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,www.mountvernon.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,www.history.army.mil,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,www.foxnews.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
fbcdn-sphotos-e-a.akamaihd.net,press-pubs.uchicago.edu,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
groobiecat.blogspot.com,www.cbo.gov,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
groobiecat.blogspot.com,www.marketwatch.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
groobiecat.blogspot.com,www.mittromney.com,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
nationalreport.net,visiontoamerica.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
nationalreport.net,mayor.dc.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nationalreport.net,gopthedailydose.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nation.foxnews.com,www.politico.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nation.foxnews.com,www.nytimes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nation.foxnews.com,www.nexis.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nation.foxnews.com,www.nbcnews.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nation.foxnews.com,www.mediaite.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nation.foxnews.com,www.cnn.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nation.foxnews.com,thehill.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nation.foxnews.com,thecaucus.blogs.nytimes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nation.foxnews.com,nation.foxnews.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nation.foxnews.com,articles.latimes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nahadaily.com,www.snopes.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
nahadaily.com,www.foxnews.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
nahadaily.com,nahadaily.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
moneymorning.com,www.youtube.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
moneymorning.com,www.weeklystandard.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
nationalreport.net,minutemennews.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
nationalreport.net,www.muslimsinamerica.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
moneymorning.com,www.bloomberg.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
nationalreport.net,www.politifact.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
newsleak.co,www.wsj.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
newsleak.co,newsleak.co,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
newsleak.co,nationalreport.net,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
newsleak.co,money.cnn.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
newsleak.co,corporate.target.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
newsexaminer.net,www.washingtonpost.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
newsexaminer.net,www.vtd.uscourts.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
newsexaminer.net,www.pridecentervt.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
newsexaminer.net,www.ibtimes.co.uk,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
newsexaminer.net,proctorvermont.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
newsexaminer.net,nbc.com.co,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
newsexaminer.net,m.snopes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
newsexaminer.net,abcnews.com.co,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
newsdaily12.com,16wmpo.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
newcenturytimes.com,samjohnson.house.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
newcenturytimes.com,newcenturytimes.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
nationalreport.net,www.teapartynation.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
moneymorning.com,www.politico.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
moneymorning.com,online.wsj.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
hdl.loc.gov,billingsgazette.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
jesus-loves-you.org,www.websterpresby.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jesus-loves-you.org,www.ericmetaxas.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jesus-loves-you.org,www.dailymail.co.uk,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jesus-loves-you.org,www.cnn.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jesus-loves-you.org,swampland.time.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jesus-loves-you.org,newsweek.washingtonpost.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jesus-loves-you.org,jesus-loves-you.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jesus-loves-you.org,history.nasa.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
hdl.loc.gov,www.usatoday.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
hdl.loc.gov,www.nytimes.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
hdl.loc.gov,www.mcclatchydc.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
hdl.loc.gov,www.grist.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
hdl.loc.gov,www.gardenresearch.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
hdl.loc.gov,www.cspinet.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
hdl.loc.gov,www.cdc.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
hdl.loc.gov,www.cbo.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
hdl.loc.gov,tester.senate.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
hdl.loc.gov,hdl.loc.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
jesus-loves-you.org,www.imdb.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jesus-loves-you.org,www.youtube.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
moneymorning.com,newsbusters.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
justicegazette.org,elections.cdn.sos.ca.gov,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
moneymorning.com,moneymorning.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
media.journalinteractive.com,www.widogrescue.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
media.journalinteractive.com,www.jsonline.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
media.journalinteractive.com,secure2.convio.net,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
majorthoughts.com,www.yelp.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
majorthoughts.com,majorthoughts.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
majorthoughts.com,gummypost.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
majorthoughts.com,archive.is,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
ladylibertysnews.com,www.youtube.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ladylibertysnews.com,www.theaustralian.com.au,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ladylibertysnews.com,www.smh.com.au,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ladylibertysnews.com,ladylibertysnews.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
justicegazette.org,www.snopes.com,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
justicegazette.org,www.sacbee.com,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
justicegazette.org,www.latimes.com,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
justicegazette.org,www.field.com,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
justicegazette.org,justicegazette.org,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
docs.google.com,drive.google.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
docs.google.com,documents.latimes.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
docs.google.com,bigstory.ap.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
biology.clc.uc.edu,www.sciencedaily.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
biology.clc.uc.edu,online.wsj.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
biology.clc.uc.edu,biology.clc.uc.edu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
biology.clc.uc.edu,article.nationalreview.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
associatedmediacoverage.com,www.snopes.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
associatedmediacoverage.com,whois.icann.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
associatedmediacoverage.com,associatedmediacoverage.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
archive.org,www.votehemp.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
archive.org,www.uky.edu,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
archive.org,www.uclalawreview.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
archive.org,www.jackherer.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
archive.org,www.denverpost.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
archive.org,archive.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
amposts.com,www.insidethemagic.net,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
amposts.com,www.businessinsider.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
amposts.com,twitter.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
amposts.com,amposts.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
americannews.com,www.politico.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
biology.clc.uc.edu,www.newscientist.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
biology.clc.uc.edu,yosemite.epa.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
americannews.com,kaiserhealthnews.org,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
blogs.browardpalmbeach.com,blogs.browardpalmbeach.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
cannasos.com,www.thedailybeast.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cannasos.com,www.satiratribune.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cannasos.com,www.presidency.ucsb.edu,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cannasos.com,www.politico.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cannasos.com,www.businessinsider.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cannasos.com,thehill.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cannasos.com,cannasos.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
buzzfeedusa.com,www.washingtonpost.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
buzzfeedusa.com,fas.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
buzzfeedusa.com,buzzfeedusa.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
blogs.tampabay.com,www.americablog.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
blogs.tampabay.com,blogs.tampabay.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
blogs.browardpalmbeach.com,www.weeklystandard.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
blogs.browardpalmbeach.com,www.washingtonpost.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
blogs.browardpalmbeach.com,www.politico.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
blogs.browardpalmbeach.com,www.miamiherald.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
blogs.browardpalmbeach.com,www.law.cornell.edu,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
americannews.com,www.imdb.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
americannews.com,empirenews.net,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
clatl.com,clatl.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
abcnews.com.co,www.cbsnews.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
70news.wordpress.com,www.washingtonpost.com,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
70news.wordpress.com,www.pbs.org,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
70news.wordpress.com,www.businessinsider.com,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
70news.wordpress.com,edition.cnn.com,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
70news.wordpress.com,docs.google.com,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
70news.wordpress.com,70news.wordpress.com,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
100percentfedup.com,www.youtube.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100percentfedup.com,www.washingtonpost.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100percentfedup.com,www.usatoday.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100percentfedup.com,www.theblaze.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100percentfedup.com,www.snopes.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100percentfedup.com,www.politico.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100percentfedup.com,www.nbcnews.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100percentfedup.com,www.miamiherald.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100percentfedup.com,www.facebook.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100percentfedup.com,www.dailywire.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100percentfedup.com,www.cnn.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
abcnews.com.co,abcnews.com.co,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
abcnews.com.co,www.snopes.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
americannews.com,abcnews.go.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
abcnews.go.com,blogs.abcnews.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
alaskareport.com,www.usatoday.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
alaskareport.com,www.huffingtonpost.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
alaskareport.com,www.frontiersman.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
alaskareport.com,www.cityofwasilla.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
alaskareport.com,alaskareport.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
abcnews.go.com,www.whitehouse.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
abcnews.go.com,www.washingtonpost.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
abcnews.go.com,www.thecypresstimes.com,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
abcnews.go.com,www.recovery.gov,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
abcnews.go.com,www.powerlineblog.com,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
abcnews.go.com,www.nytimes.com,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
abcnews.go.com,www.nps.gov,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
abcnews.go.com,www.historians.org,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
abcnews.go.com,www.hialeahhousing.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
abcnews.go.com,www.foxnews.com,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
abcnews.go.com,voices.washingtonpost.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
abcnews.go.com,s3.amazonaws.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
clatl.com,blogs.ajc.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
clatl.com,firedoglake.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
departedmedia.com,www.cnbc.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
dailycaller.com,www.ncbi.nlm.nih.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,www.fip.org,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,www.fiercepharma.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,www.fdanews.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,www.documentcloud.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailycaller.com,www.breitbart.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailycaller.com,www.bdlive.co.za,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,www.asianscientist.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,webarchive.nationalarchives.gov.uk,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,thehill.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailycaller.com,images.politico.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailycaller.com,freepdfhosting.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,fortune.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,abcnews.go.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailycaller.com,2006-2009.pepfar.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
cpc.grijalva.house.gov,www.thewallstreetshuffle.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cpc.grijalva.house.gov,sovereigncitizens.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cpc.grijalva.house.gov,cpc.grijalva.house.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
dailycaller.com,www.justice.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,www.opencongress.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
constitution.com,nytlive.nytimes.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
dailycaller.com,www.politico.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
departedmedia.com,twitter.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
departedmedia.com,news.stanford.edu,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
departedmedia.com,departedmedia.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
data.bls.gov,www.politifact.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
data.bls.gov,www.bls.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
data.bls.gov,nces.ed.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
data.bls.gov,data.bls.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailyleak.org,www.politifact.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailyleak.org,www.obpa.usda.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailyleak.org,gardner.house.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailycaller.com,www.who.int,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,www.unitaid.eu,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
dailycaller.com,www.unionleader.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailycaller.com,www.treasury.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailycaller.com,www.shaheen.senate.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailycaller.com,www.schumer.senate.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
dailycaller.com,www.politifact.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
constitution.com,www.trueactivist.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
constitution.com,constitution.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
clatl.com,tpmdc.talkingpointsmemo.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
cnsnews.com,www.healthcare.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
cnnews3.com,www.washingtonpost.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cnnews3.com,www.philstar.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cnnews3.com,www.newyorker.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cnnews3.com,www.manilatimes.net,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cnnews3.com,www.cdc.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cnnews3.com,tmzworldnews.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cnnews3.com,news4ktla.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cnnews3.com,cnnews3.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cnnews3.com,buzzsouthafrica.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
clatl.com,www.whitehouse.gov,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
clatl.com,www.thepostemail.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
clatl.com,www.starkreports.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
clatl.com,www.slate.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
clatl.com,www.politifact.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
clatl.com,www.onlineathens.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
clatl.com,www.foxnews.com,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
clatl.com,www.factcheck.org,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
cnsnews.com,cnsnews.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
cnsnews.com,www.hrsa.gov,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
conservativetribune.com,www.washingtontimes.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
conservativeactionalerts.com,conservativeactionalerts.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
conservativetribune.com,www.americanactionforum.org,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
conservativetribune.com,regrodeo.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
conservativefrontline.com,www.snopes.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
conservativefrontline.com,www.politifact.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
conservativefrontline.com,nationalreport.net,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
conservativefrontline.com,conservativefrontline.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
conservativeflashnews.com,www.tmz.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
conservativeflashnews.com,www.politifact.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
conservativeflashnews.com,thelastlineofdefense.org,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
conservativeflashnews.com,conservativeflashnews.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
conservativedailypost.com,www.thedailybeast.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
conservativedailypost.com,www.sun-sentinel.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
conservativedailypost.com,www.foxnews.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
conservativedailypost.com,nypost.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
conservativedailypost.com,gawker.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
conservativedailypost.com,conservativedailypost.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
conservativeactionalerts.com,www.migrationpolicy.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
notallowedto.com,fox59.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
notallowedto.com,worldnewsdailyreport.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
www.breitbart.com,www.politifact.com,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
undergroundnewsreport.com,www.politifact.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
universepolitics.com,www.npr.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
universepolitics.com,www.legislature.mi.gov,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
universepolitics.com,www.cnn.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
universepolitics.com,worldnewsdailyreport.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
universepolitics.com,universepolitics.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
universepolitics.com,thehill.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
undergroundnewsreport.com,www.washingtonpost.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
undergroundnewsreport.com,www.tampabay.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
undergroundnewsreport.com,www.pewresearch.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
onlineathens.com,ga.water.usgs.gov,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
undergroundnewsreport.com,www.justice.gov,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
undergroundnewsreport.com,www.judicialwatch.org,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
undergroundnewsreport.com,www.dispatch.com,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
twitter.com,www.worldbank.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
twitter.com,www.washingtonpost.com,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
twitter.com,www.unicri.it,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
