"","Source","website","page_url","TRUE.","FALSE."
"1482","www.vanityfair.com","fbcdn-sphotos-e-a.akamaihd.net",0,0,0
"1483","www.religionmind.com","democrats.energycommerce.house.gov",0,0,0
"1484","americannews.com","forums.somethingawful.com",0,0,0
"1485","donaldtrumppotus45.com","conservativetribune.com",0,0,0
"1486","paulryan.house.gov","cdn.gop.com",0,0,0
"1487","thetrumpmedia.com","freedomdaily.com",0,0,0
"1488","cannasos.com","blogs.villagevoice.com",0,0,0
"1489","sovereigncitizens.org","articles.cnn.com",0,0,0
"1490","usasnich.com","christmichael.wordpress.com",0,0,0
"1491","newsdaily12.com","florida.adl.org",0,0,0
"1492","good-times.webshots.com","beforeitsnews.com",0,0,0
"1493","www.gao.gov","blog.constitutioncenter.org",0,0,0
"1494","thenewyorkevening.com","bit.ly",0,0,0
"1495","onlineathens.com","ftp.cdc.gov",0,0,0
"1496","s3.amazonaws.com","factfinder2.census.gov",0,0,0
"1497","www.jewsnews.co.il","conservativetribune.com",0,0,0
"1498","blogs.browardpalmbeach.com","article.nationalreview.com",0,0,0
"1499","www.heritage.org","conservativeactionalerts.com",0,0,0
"1500","www.johnmccain.com","conservativeactionalerts.com",0,0,0
"1501","redrocktribune.com","ftp.cdc.gov",0,0,0
"1502","www.infowars.com","americannews.com",0,0,0
"1503","cpc.grijalva.house.gov","fivethirtyeight.com",0,0,0
"1504","majorthoughts.com","articles.ocregister.com",0,0,0
"1505","shark-tank.net","associatedmediacoverage.com",0,0,0
"1506","politicono.com","fuelgaugereport.aaa.com",0,0,0
"1507","www.youngcons.com","associatedmediacoverage.com",0,0,0
"1508","uspoln.com","en.wikipedia.org",0,0,0
"1509","today.yougov.com","file.scirp.org",0,0,0
"1510","archive.org","dailyleak.org",0,0,0
"1511","www.naturalnews.com","fortune.com",0,0,0
"1512","docs.google.com","benswann.com",0,0,0
"1513","data.bls.gov","cannasos.com",0,0,0
"1514","conservativetribune.com","conservativebyte.com",0,0,0
"1515","thenewyorkevening.com","empirenews.net",0,0,0
"1516","standupforthetruth.com","clatl.com",0,0,0
"1517","webcache.googleusercontent.com","crooksandliars.com",0,0,0
"1518","paulryan.house.gov","allafrica.com",0,0,0
"1519","www.mystatesman.com","explore.georgetown.edu",0,0,0
"1520","smag31.com","daily.decisionhealth.com",0,0,0
"1521","www.techdirt.com","blogs.tampabay.com",0,0,0
"1522","newsexaminer.net","freedomoutpost.com",0,0,0
"1523","www.vanityfair.com","billingsgazette.com",0,0,0
"1524","redrocktribune.com","apps3.eere.energy.gov",0,0,0
"1525","www.examiner.com","data.bls.gov",0,0,0
"1526","constitution.com","dailysignal.com",0,0,0
"1527","data.bls.gov","cnn-channel.com",0,0,0
"1528","www.lifenews.com","conservativedailypost.com",0,0,0
"1529","jesus-loves-you.org","americannews.com",0,0,0
"1530","onlineathens.com","cnn-channel.com",0,0,0
"1531","www.westernjournalism.com","answers.yahoo.com",0,0,0
"1532","blogs.tampabay.com","articles.ocregister.com",0,0,0
"1533","www.ilga.gov","freepdfhosting.com",0,0,0
"1534","abcnews.com.co","america.aljazeera.com",0,0,0
"1535","archive.org","conservativeactionalerts.com",0,0,0
"1536","www.breitbart.com","bornalivetruth.org",0,0,0
"1537","www.politicalears.com","energycommerce.house.gov",0,0,0
"1538","www.motherjones.com","faculty.washington.edu",0,0,0
"1539","www.breitbart.com","action.aclu.org",0,0,0
"1540","cpc.grijalva.house.gov","fortune.com",0,0,0
"1541","peacemoonbeam.typepad.com","data.bls.gov",0,0,0
"1542","pbs.twimg.com","factcheck.barackobama.com",0,0,0
"1543","www.outsidethebeltway.com","en.wikipedia.org",0,0,0
"1544","www.youngcons.com","espn.go.com",0,0,0
"1545","wild941.radio.com","fedsalert.com",0,0,0
"1546","www.census.gov","forums.somethingawful.com",0,0,0
"1547","biology.clc.uc.edu","2006-2009.pepfar.gov",0,0,0
"1548","fbcdn-sphotos-h-a.akamaihd.net","cpc.grijalva.house.gov",0,0,0
"1549","newcenturytimes.com","agonist.org",0,0,0
"1550","clatl.com","crooksandliars.com",0,0,0
"1551","alaskareport.com","archive.org",0,0,0
"1552","smag31.com","abcnews.com.co",0,0,0
"1553","www.tdtalliance.com","app.leg.wa.gov",0,0,0
"1554","www.rushlimbaugh.com","americansunitedforchange.org",0,0,0
"1555","webcache.googleusercontent.com","factcheck.barackobama.com",0,0,0
"1556","frwebgate.access.gpo.gov","apps.who.int",0,0,0
"1557","undergroundnewsreport.com","blogs.reuters.com",0,0,0
"1558","cpc.grijalva.house.gov","downtrend.com",0,0,0
"1559","realtimepolitics.com","empirenews.net",0,0,0
"1560","pol.moveon.org","deepbackground.msnbc.msn.com",0,0,0
"1561","www.mrctv.org","faculty.washington.edu",0,0,0
"1562","www.miamiherald.com","faculty.washington.edu",0,0,0
"1563","urbanimagemagazine.com","boisestatepublicradio.org",0,0,0
"1564","www.breitbart.com","blogs.tampabay.com",0,0,0
"1565","www.myfoxhouston.com","fightthesmears.com",0,0,0
"1566","www.jsonline.com","dailycaller.com",0,0,0
"1567","www.fireandreamitchell.com","cpc.grijalva.house.gov",0,0,0
"1568","constitution.com","fox59.com",0,0,0
"1569","www.theverge.com","freedomoutpost.com",0,0,0
"1570","docs.google.com","geology.com",0,0,0
"1571","success-street.com","coed.com",0,0,0
"1572","clatl.com","conservativefrontline.com",0,0,0
"1573","buzzfeedusa.com","dougericksen.src.wastateleg.org",0,0,0
"1574","usa-television.com","factfinder2.census.gov",0,0,0
"1575","cnsnews.com","blog.chron.com",0,0,0
"1576","www.aclu.org","billingsgazette.com",0,0,0
"1577","www.jewsnews.co.il","factcheck.barackobama.com",0,0,0
"1578","www.redflagnews.com","blogs.ajc.com",0,0,0
"1579","townhall.com","apps.who.int",0,0,0
"1580","media.journalinteractive.com","blogs.ajc.com",0,0,0
"1581","twitter.com","dailyleak.org",0,0,0
"1582","www.mystatesman.com","en.wikipedia.org",0,0,0
"1583","www.onlinesentinel.com","gawker.com",0,0,0
"1584","donaldtrumppotus45.com","constitution.com",0,0,0
"1585","justicegazette.org","action.aclu.org",0,0,0
"1586","usapoliticszone.com","alaskareport.com",0,0,0
"1587","www.globalresearch.ca","bornalivetruth.org",0,0,0
"1588","www.motherjones.com","democrats.energycommerce.house.gov",0,0,0
"1589","republicbroadcasting.org","fl.cair.com",0,0,0
"1590","archive.org","cpc.grijalva.house.gov",0,0,0
"1591","www.politicalears.com","apps3.eere.energy.gov",0,0,0
"1592","thetrumpmedia.com","amposts.com",0,0,0
"1593","www.ilga.gov","front.moveon.org",0,0,0
"1594","www.religionmind.com","fedsalert.com",0,0,0
"1595","nationalreport.net","articles.latimes.com",0,0,0
"1596","wild941.radio.com","bluecrossmafoundation.org",0,0,0
"1597","urbanimagemagazine.com","buzzfeedusa.com",0,0,0
"1598","trueamericans.me","drjengunter.wordpress.com",0,0,0
"1599","politicot.com","education-curriculum-reform-government-schools.org",0,0,0
"1600","static.politifact.com.s3.amazonaws.com","data.bls.gov",0,0,0
"1601","thatviralfeed.net","cnn-channel.com",0,0,0
"1602","thatviralfeed.net","energycommerce.house.gov",0,0,0
"1603","theseattletribune.com","conservativedailypost.com",0,0,0
"1604","nahadaily.com","amposts.com",0,0,0
"1605","associatedmediacoverage.com","beforeitsnews.com",0,0,0
"1606","floridanewsflash.com","energycommerce.house.gov",0,0,0
"1607","100percentfedup.com","americansunitedforchange.org",0,0,0
"1608","wrongwayrubio.com","cpc.grijalva.house.gov",0,0,0
"1609","www.tdtalliance.com","cpc.grijalva.house.gov",0,0,0
"1610","moneymorning.com","archive.greenbaypressgazette.com",0,0,0
"1611","conservativeflashnews.com","frwebgate.access.gpo.gov",0,0,0
"1612","freepatriot.org","cmc.rodparsley.com",0,0,0
"1613","70news.wordpress.com","blogs.tampabay.com",0,0,0
"1614","flashnewscorner.com","data.bls.gov",0,0,0
"1615","flashnewscorner.com","cityofweiser.net",0,0,0
"1616","www.lcv.org","freedomdaily.com",0,0,0
"1617","constitution.com","benghazi.house.gov",0,0,0
"1618","www.vanityfair.com","drive.google.com",0,0,0
"1619","usadailypost.us","cwc.fas.org",0,0,0
"1620","www.jewsnews.co.il","bornalivetruth.org",0,0,0
"1621","jesus-loves-you.org","fortune.com",0,0,0
"1622","www.aclu.org","articles.ocregister.com",0,0,0
"1623","buzzfeedusa.com","apps.who.int",0,0,0
"1624","static.politifact.com.s3.amazonaws.com","energycommerce.house.gov",0,0,0
"1625","conservativeactionalerts.com","agonist.org",0,0,0
"1626","republicbroadcasting.org","gardner.house.gov",0,0,0
"1627","www.theweeklyobserver.com","blogs.reuters.com",0,0,0
"1628","webcache.googleusercontent.com","answers.yahoo.com",0,0,0
"1629","www.lcv.org","apps3.eere.energy.gov",0,0,0
"1630","departedmedia.com","floridanewsflash.com",0,0,0
"1631","floridanewsflash.com","file.scirp.org",0,0,0
"1632","thetrumpmedia.com","freepatriot.org",0,0,0
"1633","conservativetribune.com","articles.boston.com",0,0,0
"1634","newcenturytimes.com","beforeitsnews.com",0,0,0
"1635","docs.google.com","blogs.discovermagazine.com",0,0,0
"1636","ladylibertysnews.com","aviationblog.dallasnews.com",0,0,0
"1637","peacemoonbeam.typepad.com","content.healthaffairs.org",0,0,0
"1638","www.westernjournalism.com","88.80.13.160.nyud.net",0,0,0
"1639","www.healthcaregeorgia.org","blogs.citypages.com",0,0,0
"1640","cpc.grijalva.house.gov","articles.ocregister.com",0,0,0
"1641","www.plannedparenthood.org","ga.water.usgs.gov",0,0,0
"1642","cnnews3.com","archive.11alive.com",0,0,0
"1643","blogs.browardpalmbeach.com","100percentfedup.com",0,0,0
"1644","nahadaily.com","cwc.fas.org",0,0,0
"1645","good-times.webshots.com","capwiz.com",0,0,0
"1646","abcnews.go.com","freedomdaily.com",0,0,0
"1647","www.theweeklyobserver.com","blogs.ajc.com",0,0,0
"1648","groobiecat.blogspot.com","docs.google.com",0,0,0
"1649","urbanimagemagazine.com","dailycaller.com",0,0,0
"1650","usa-radio.com","blogs.discovermagazine.com",0,0,0
"1651","www.vanityfair.com","content.healthaffairs.org",0,0,0
"1652","onlineathens.com","cnnews3.com",0,0,0
"1653","www.jsonline.com","cityofweiser.net",0,0,0
"1654","www.dispatch.com","bigstory.ap.org",0,0,0
"1655","www.dailymail.co.uk","democrats.energycommerce.house.gov",0,0,0
"1656","tn4politicaljustice.wordpress.com","associatedmediacoverage.com",0,0,0
"1657","newsleak.co","cbo.gov",0,0,0
"1658","www.naturalnews.com","documents-dds-ny.un.org",0,0,0
"1659","www.msnbc.msn.com","conservativeflashnews.com",0,0,0
"1660","www.johnmccain.com","bit.ly",0,0,0
"1661","biology.clc.uc.edu","geology.com",0,0,0
"1662","moneymorning.com","costsofwar.org",0,0,0
"1663","politicono.com","associatedmediacoverage.com",0,0,0
"1664","www.duhprogressive.com","benswann.com",0,0,0
"1665","sovereigncitizens.org","deadline.com",0,0,0
"1666","justicegazette.org","fas.org",0,0,0
"1667","www.naturalnews.com","beforeitsnews.com",0,0,0
"1668","dailycaller.com","cnnews3.com",0,0,0
"1669","www.snopes.com","cfns.us",0,0,0
"1670","www.heritage.org","csnbbs.com",0,0,0
"1671","www.ilga.gov","crooksandliars.com",0,0,0
"1672","alaskareport.com","conservativeflashnews.com",0,0,0
"1673","100percentfedup.com","fox59.com",0,0,0
"1674","www.ilga.gov","education-curriculum-reform-government-schools.org",0,0,0
"1675","www.tdtalliance.com","conservativebyte.com",0,0,0
"1676","conservativedailypost.com","blogs.tampabay.com",0,0,0
"1677","www.dailymail.co.uk","biology.clc.uc.edu",0,0,0
"1678","70news.wordpress.com","cannasos.com",0,0,0
"1679","cnsnews.com","buzzfeedusa.com",0,0,0
"1680","standupforthetruth.com","cwc.fas.org",0,0,0
"1681","www.ibdeditorials.com","articles.cnn.com",0,0,0
"1682","www.tdtalliance.com","freepdfhosting.com",0,0,0
"1683","www.outsidethebeltway.com","blogs.ajc.com",0,0,0
"1684","archive.org","daily.decisionhealth.com",0,0,0
"1685","www.foxnews.com","apps.who.int",0,0,0
"1686","floridanewsflash.com","factfinder2.census.gov",0,0,0
"1687","cnsnews.com","conservativedailypost.com",0,0,0
"1688","data.bls.gov","blogs.villagevoice.com",0,0,0
"1689","www.flickr.com","cognidissidence.blogspot.com",0,0,0
"1690","uppitywis.org","agonist.org",0,0,0
"1691","www.theweeklyobserver.com","donaldtrumppotus45.com",0,0,0
"1692","s3.amazonaws.com","cityofweiser.net",0,0,0
"1693","justicegazette.org","conservativefrontline.com",0,0,0
"1694","www.wakeupfromyourslumber.com","conservativefrontline.com",0,0,0
"1695","redrocktribune.com","ga.water.usgs.gov",0,0,0
"1696","www.outsidethebeltway.com","bit.ly",0,0,0
"1697","www.jsonline.com","articles.boston.com",0,0,0
"1698","thelastlineofdefense.org","archive.11alive.com",0,0,0
"1699","www.crai.com","7poundbag.com",0,0,0
"1700","www.mrctv.org","blog.constitutioncenter.org",0,0,0
"1701","usasnich.com","buzzsouthafrica.com",0,0,0
"1702","www.enhlive.com","beforeitsnews.com",0,0,0
"1703","usa-radio.com","csnbbs.com",0,0,0
"1704","frwebgate.access.gpo.gov","democrats.energycommerce.house.gov",0,0,0
"1705","www.naturalnews.com","fl.cair.com",0,0,0
"1706","conservativeflashnews.com","boisestatepublicradio.org",0,0,0
"1707","conservativedailypost.com","freedomdaily.com",0,0,0
"1708","urbanimagemagazine.com","bluecrossmafoundation.org",0,0,0
"1709","today.yougov.com","cfns.us",0,0,0
"1710","justicegazette.org","corporate.target.com",0,0,0
"1711","shark-tank.net","fdic.gov",0,0,0
"1712","www.beliefnet.com","docs.google.com",0,0,0
"1713","www.redflagnews.com","dealbook.nytimes.com",0,0,0
"1714","moneymorning.com","articles.boston.com",0,0,0
"1715","success-street.com","conservativeactionalerts.com",0,0,0
"1716","www.charismanews.com","floridanewsflash.com",0,0,0
"1717","usa-radio.com","drive.google.com",0,0,0
"1718","donaldtrumppotus45.com","factcheck.barackobama.com",0,0,0
"1719","cannasos.com","blogs.citypages.com",0,0,0
"1720","www.johnmccain.com","books.google.com",0,0,0
"1721","www.npr.org","abcnews.go.com",0,0,0
"1722","www.healthcaregeorgia.org","faculty.washington.edu",0,0,0
"1723","cnsnews.com","drive.google.com",0,0,0
"1724","s3.amazonaws.com","csgv2.blogspot.com",0,0,0
"1725","fbcdn-sphotos-h-a.akamaihd.net","epi.3cdn.net",0,0,0
"1726","www.motherjones.com","blogs.browardpalmbeach.com",0,0,0
"1727","shark-tank.net","apps3.eere.energy.gov",0,0,0
"1728","www.fireandreamitchell.com","benghazi.house.gov",0,0,0
"1729","www.washingtonpost.com","content.time.com",0,0,0
"1730","www.politicalears.com","conservativedailypost.com",0,0,0
"1731","www.johnmccain.com","cpc.grijalva.house.gov",0,0,0
"1732","dailycaller.com","front.moveon.org",0,0,0
"1733","100percentfedup.com","blogs.abcnews.com",0,0,0
"1734","www.dispatch.com","article.nationalreview.com",0,0,0
"1735","abcnews.com.co","energycommerce.house.gov",0,0,0
"1736","associatedmediacoverage.com","alaskareport.com",0,0,0
"1737","www.snopes.com","dhhs.gov",0,0,0
"1738","static.politifact.com.s3.amazonaws.com","clatl.com",0,0,0
"1739","www.onlinesentinel.com","fbcdn-sphotos-e-a.akamaihd.net",0,0,0
"1740","usadailypost.us","foreignpolicy.com",0,0,0
"1741","departedmedia.com","7poundbag.com",0,0,0
"1742","www.childrensdefense.org","blog.heritage.org",0,0,0
"1743","politicot.com","blogs.abcnews.com",0,0,0
"1744","www.enhlive.com","deepbackground.msnbc.msn.com",0,0,0
"1745","townhall.com","democrats.energycommerce.house.gov",0,0,0
"1746","www.plannedparenthood.org","blog.constitutioncenter.org",0,0,0
"1747","hdl.loc.gov","cnn-channel.com",0,0,0
"1748","paulryan.house.gov","data.un.org",0,0,0
"1749","tn4politicaljustice.wordpress.com","alaskareport.com",0,0,0
"1750","www.outsidethebeltway.com","freedomdaily.com",0,0,0
"1751","webcache.googleusercontent.com","conservativedailypost.com",0,0,0
"1752","associatedmediacoverage.com","apps.who.int",0,0,0
"1753","www.bloomberg.com","csnbbs.com",0,0,0
"1754","usa-television.com","americansunitedforchange.org",0,0,0
"1755","wild941.radio.com","americannews.com",0,0,0
"1756","universepolitics.com","deadline.com",0,0,0
"1757","abcnews.com.co","ftp.cdc.gov",0,0,0
"1758","www.npr.org","costsofwar.org",0,0,0
"1759","notallowedto.com","bornalivetruth.org",0,0,0
"1760","www.youngcons.com","espnmediazone.com",0,0,0
"1761","undergroundnewsreport.com","espn.go.com",0,0,0
"1762","realtimepolitics.com","fortune.com",0,0,0
"1763","redrocktribune.com","documents.latimes.com",0,0,0
"1764","www.senate.gov","beforeitsnews.com",0,0,0
"1765","townhall.com","daily.decisionhealth.com",0,0,0
"1766","www.redflagnews.com","blog.constitutioncenter.org",0,0,0
"1767","www.theverge.com","daily.decisionhealth.com",0,0,0
"1768","thetrumpmedia.com","billingsgazette.com",0,0,0
"1769","americannews.com","downtrend.com",0,0,0
"1770","www.enhlive.com","articles.washingtonpost.com",0,0,0
"1771","static.politifact.com.s3.amazonaws.com","corporate.target.com",0,0,0
"1772","politicono.com","fbcdn-sphotos-e-a.akamaihd.net",0,0,0
"1773","shark-tank.net","foxnewsinsider.com",0,0,0
"1774","tn4politicaljustice.wordpress.com","documents-dds-ny.un.org",0,0,0
"1775","www.lifenews.com","factfinder2.census.gov",0,0,0
"1776","universepolitics.com","articles.ocregister.com",0,0,0
"1777","www.westernjournalism.com","explore.georgetown.edu",0,0,0
"1778","jesus-loves-you.org","ftp.cdc.gov",0,0,0
"1779","conservativetribune.com","blogs.ajc.com",0,0,0
"1780","dailyleak.org","app.leg.wa.gov",0,0,0
"1781","cnsnews.com","democrats.benghazi.house.gov",0,0,0
"1782","freepatriot.org","benswann.com",0,0,0
"1783","groobiecat.blogspot.com","archive.11alive.com",0,0,0
"1784","to-day-news-24.com","blog.washingtonpost.com",0,0,0
"1785","newsexaminer.net","action.aclu.org",0,0,0
"1786","www.mystatesman.com","blog.al.com",0,0,0
"1787","to-day-news-24.com","documents-dds-ny.un.org",0,0,0
"1788","uspoln.com","fox59.com",0,0,0
"1789","www.jsonline.com","fas.org",0,0,0
"1790","www.examiner.com","answers.yahoo.com",0,0,0
"1791","70news.wordpress.com","file.scirp.org",0,0,0
"1792","www.mrctv.org","freebeacon.com",0,0,0
"1793","flashnewscorner.com","articles.cnn.com",0,0,0
"1794","www.beliefnet.com","blogs.discovermagazine.com",0,0,0
"1795","shark-tank.net","archive.org",0,0,0
"1796","smag31.com","benswann.com",0,0,0
"1797","www.redflagnews.com","biology.clc.uc.edu",0,0,0
"1798","newsdaily12.com","benswann.com",0,0,0
"1799","success-street.com","articles.ocregister.com",0,0,0
"1800","pol.moveon.org","blogs.wsj.com",0,0,0
"1801","usadailypost.us","departedmedia.com",0,0,0
"1802","amposts.com","csgv2.blogspot.com",0,0,0
"1803","www.plannedparenthood.org","espnmediazone.com",0,0,0
"1804","www.ibdeditorials.com","articles.boston.com",0,0,0
"1805","s3.amazonaws.com","americansunitedforchange.org",0,0,0
"1806","good-times.webshots.com","archive.11alive.com",0,0,0
"1807","www.fireandreamitchell.com","blogs.browardpalmbeach.com",0,0,0
"1808","www.childrensdefense.org","capwiz.com",0,0,0
"1809","peacemoonbeam.typepad.com","benswann.com",0,0,0
"1810","nationalreport.net","billingsgazette.com",0,0,0
"1811","thenewyorkevening.com","cwc.fas.org",0,0,0
"1812","twitter.com","fightthesmears.com",0,0,0
"1813","www.lcv.org","aviationblog.dallasnews.com",0,0,0
"1814","abcnews.go.com","espn.go.com",0,0,0
"1815","abcnews.com.co","dailysignal.com",0,0,0
"1816","www.miamiherald.com","ccf.georgetown.edu",0,0,0
"1817","wrongwayrubio.com","agonist.org",0,0,0
"1818","freepatriot.org","conservativetribune.com",0,0,0
"1819","abcnews.com.co","codes.lp.findlaw.com",0,0,0
"1820","www.examiner.com","freebeacon.com",0,0,0
"1821","www.myfoxhouston.com","bornalivetruth.org",0,0,0
"1822","docs.google.com","dhhs.gov",0,0,0
"1823","www.snopes.com","blogs.villagevoice.com",0,0,0
"1824","www.politifact.com","cityofweiser.net",0,0,0
"1825","success-street.com","ftp.cdc.gov",0,0,0
"1826","www.breitbart.com","en.wikipedia.org",0,0,0
"1827","buzzfeedusa.com","documents-dds-ny.un.org",0,0,0
"1828","associatedmediacoverage.com","education-curriculum-reform-government-schools.org",0,0,0
"1829","www.beliefnet.com","amposts.com",0,0,0
"1830","www.lcv.org","epi.3cdn.net",0,0,0
"1831","www.jewsnews.co.il","fox59.com",0,0,0
"1832","www.dailymail.co.uk","blogs.tampabay.com",0,0,0
"1833","www.ilga.gov","biology.clc.uc.edu",0,0,0
"1834","freedomdaily.com","blog.washingtonpost.com",0,0,0
"1835","wild941.radio.com","books.google.com",0,0,0
"1836","www.tdtalliance.com","dailyleak.org",0,0,0
"1837","www.beliefnet.com","deadline.com",0,0,0
"1838","frwebgate.access.gpo.gov","dailyleak.org",0,0,0
"1839","success-street.com","cnnews3.com",0,0,0
"1840","newcenturytimes.com","7poundbag.com",0,0,0
"1841","100percentfedup.com","documents-dds-ny.un.org",0,0,0
"1842","static.politifact.com.s3.amazonaws.com","cmc.rodparsley.com",0,0,0
"1843","www.mystatesman.com","conservativeflashnews.com",0,0,0
"1844","www.religionmind.com","fl.cair.com",0,0,0
"1845","thatviralfeed.net","cmc.rodparsley.com",0,0,0
"1846","flashnewscorner.com","daily.decisionhealth.com",0,0,0
"1847","theseattletribune.com","articles.ocregister.com",0,0,0
"1848","www.johnmccain.com","abcnews.com.co",0,0,0
"1849","conservativeactionalerts.com","blog.washingtonpost.com",0,0,0
"1850","www.onlinesentinel.com","espnmediazone.com",0,0,0
"1851","associatedmediacoverage.com","downtrend.com",0,0,0
"1852","www.crai.com","front.moveon.org",0,0,0
"1853","fbcdn-sphotos-e-a.akamaihd.net","100percentfedup.com",0,0,0
"1854","www.fireandreamitchell.com","aviationblog.dallasnews.com",0,0,0
"1855","docs.google.com","article.nationalreview.com",0,0,0
"1856","pbs.twimg.com","cbo.gov",0,0,0
"1857","shark-tank.net","cmc.rodparsley.com",0,0,0
"1858","conservativeflashnews.com","epi.3cdn.net",0,0,0
"1859","docs.google.com","energycommerce.house.gov",0,0,0
"1860","www.learnprogress.org","alaskareport.com",0,0,0
"1861","americannews.com","florida.adl.org",0,0,0
"1862","www.snopes.com","abcnews.com.co",0,0,0
"1863","usadailytime.com","documents.latimes.com",0,0,0
"1864","usadailytime.com","conservativetribune.com",0,0,0
"1865","www.mrctv.org","articles.latimes.com",0,0,0
"1866","conservativetribune.com","apps.who.int",0,0,0
"1867","blogs.tampabay.com","buzzfeedusa.com",0,0,0
"1868","www.blackinsurancenews.com","coed.com",0,0,0
"1869","nation.foxnews.com","blogs.abcnews.com",0,0,0
"1870","s3.amazonaws.com","conservativedailypost.com",0,0,0
"1871","politicot.com","dailysignal.com",0,0,0
"1872","thetrumpmedia.com","cmc.rodparsley.com",0,0,0
"1873","realtimepolitics.com","bornalivetruth.org",0,0,0
"1874","docs.google.com","csgv2.blogspot.com",0,0,0
"1875","ladylibertysnews.com","articles.cnn.com",0,0,0
"1876","donaldtrumppotus45.com","ga.water.usgs.gov",0,0,0
"1877","www.youngcons.com","capwiz.com",0,0,0
"1878","newsleak.co","bigstory.ap.org",0,0,0
"1879","thatviralfeed.net","abcnews.com.co",0,0,0
"1880","www.washingtonpost.com","ccf.georgetown.edu",0,0,0
"1881","www.irs.gov","articles.cnn.com",0,0,0
"1882","www.outsidethebeltway.com","cwc.fas.org",0,0,0
"1883","docs.google.com","2006-2009.pepfar.gov",0,0,0
"1884","www.johnmccain.com","dhhs.gov",0,0,0
"1885","majorthoughts.com","7poundbag.com",0,0,0
"1886","www.charismanews.com","blogs.citypages.com",0,0,0
"1887","donaldtrumppotus45.com","fedsalert.com",0,0,0
"1888","webcache.googleusercontent.com","csnbbs.com",0,0,0
"1889","www.charismanews.com","cognidissidence.blogspot.com",0,0,0
"1890","s3.amazonaws.com","dailysnark.com",0,0,0
"1891","conservativetribune.com","corporate.target.com",0,0,0
"1892","www.infowars.com","associatedmediacoverage.com",0,0,0
"1893","uppitywis.org","gasbuddy.com",0,0,0
"1894","www.tdtalliance.com","constitution.com",0,0,0
"1895","www.wakeupfromyourslumber.com","associatedmediacoverage.com",0,0,0
"1896","www.religionmind.com","donaldtrumppotus45.com",0,0,0
"1897","www.ibdeditorials.com","explore.georgetown.edu",0,0,0
"1898","docs.google.com","front.moveon.org",0,0,0
"1899","70news.wordpress.com","alaskareport.com",0,0,0
"1900","americannews.com","conservativefrontline.com",0,0,0
"1901","media.journalinteractive.com","articles.ocregister.com",0,0,0
"1902","www.beliefnet.com","abcnews.com.co",0,0,0
"1903","www.plannedparenthood.org","americansunitedforchange.org",0,0,0
"1904","www.organicandhealthy.org","blogs.browardpalmbeach.com",0,0,0
"1905","newsexaminer.net","articles.boston.com",0,0,0
"1906","usadailytime.com","aviationblog.dallasnews.com",0,0,0
"1907","www.techdirt.com","donaldtrumppotus45.com",0,0,0
"1908","standupforthetruth.com","downtrend.com",0,0,0
"1909","nationalreport.net","csgv2.blogspot.com",0,0,0
"1910","scontent.xx.fbcdn.net","democrats.energycommerce.house.gov",0,0,0
"1911","media.journalinteractive.com","gawker.com",0,0,0
"1912","www.theverge.com","apps.who.int",0,0,0
"1913","usapoliticszone.com","benghazi.house.gov",0,0,0
"1914","today.yougov.com","cdn.gop.com",0,0,0
"1915","www.beliefnet.com","data.bls.gov",0,0,0
"1916","www.politicalears.com","documents-dds-ny.un.org",0,0,0
"1917","dailyleak.org","blogs.villagevoice.com",0,0,0
"1918","pol.moveon.org","cpc.grijalva.house.gov",0,0,0
"1919","peacemoonbeam.typepad.com","file.scirp.org",0,0,0
"1920","70news.wordpress.com","cbo.gov",0,0,0
"1921","media.journalinteractive.com","bit.ly",0,0,0
"1922","to-day-news-24.com","article.nationalreview.com",0,0,0
"1923","www.plannedparenthood.org","front.moveon.org",0,0,0
"1924","thelastlineofdefense.org","blog.al.com",0,0,0
"1925","www.bloomberg.com","file.scirp.org",0,0,0
"1926","nation.foxnews.com","article.nationalreview.com",0,0,0
"1927","www.redflagnews.com","fbcdn-sphotos-h-a.akamaihd.net",0,0,0
"1928","www.charismanews.com","crooksandliars.com",0,0,0
"1929","www.motherjones.com","alaskareport.com",0,0,0
"1930","tn4politicaljustice.wordpress.com","crooksandliars.com",0,0,0
"1931","flashnewscorner.com","clatl.com",0,0,0
"1932","notallowedto.com","fightthesmears.com",0,0,0
"1933","notallowedto.com","data.un.org",0,0,0
"1934","www.mrctv.org","donaldtrumppotus45.com",0,0,0
"1935","100percentfedup.com","cfo.dc.gov",0,0,0
"1936","www.jewsnews.co.il","ga.water.usgs.gov",0,0,0
"1937","www.senate.gov","education-curriculum-reform-government-schools.org",0,0,0
"1938","www.onlinesentinel.com","floridanewsflash.com",0,0,0
"1939","www.motherjones.com","cfo.dc.gov",0,0,0
"1940","newsexaminer.net","education-curriculum-reform-government-schools.org",0,0,0
"1941","conservativeflashnews.com","articles.latimes.com",0,0,0
"1942","www.heritage.org","biology.clc.uc.edu",0,0,0
"1943","usa-radio.com","freedomdaily.com",0,0,0
"1944","theseattletribune.com","agonist.org",0,0,0
"1945","newsexaminer.net","file.scirp.org",0,0,0
"1946","www.rushlimbaugh.com","abcnews.com.co",0,0,0
"1947","www.rushlimbaugh.com","energycommerce.house.gov",0,0,0
"1948","www.npr.org","drive.google.com",0,0,0
"1949","www.duhprogressive.com","archive.11alive.com",0,0,0
"1950","70news.wordpress.com","cfns.us",0,0,0
"1951","conservativetribune.com","floridanewsflash.com",0,0,0
